mo,inflow,precip,evap,outlow,demand,storage,% full,% redu,deficit
8,6125.062494095463,1094.7882028234744,6262.514529867825,614.9325006887685,10597.837459121458,59652.48509337092,0.4535669451244187,0.55,44.99999999999999
9,4617.486757551856,1975.4403565823086,1705.8610242928044,357.05758104509135,3449.6515255235477,60732.84207664364,0.5287605283687569,0.55,44.99999999999999
10,956.8741083277898,1484.5625750415857,583.9719404675561,368.9595004132611,5871.368007956534,56349.979311175666,0.49060185256181904,0.85,15.0
11,1662.0748247655536,238.5910734862191,1272.4783264573707,357.05758104509135,4813.041526281973,51808.067775643,0.451058444724892,0.55,44.99999999999999
12,5396.809216540785,2393.494416738853,434.2280259449326,368.9595004132611,4262.195542056451,54532.988340507996,0.47478251869170235,0.55,44.99999999999999
1,5017.991172138277,1306.5969165377828,2303.3230627863013,368.9595004132611,4795.508176001928,53389.78568998256,0.4648294123186867,0.55,44.99999999999999
2,4350.298099230611,2175.0679415206105,646.1616556192312,333.25374230875195,3736.559415747637,55199.17691705816,0.48058258026770034,0.55,44.99999999999999
3,644.787049793826,1357.4001669227437,86.57123074600531,368.9595004132611,4126.129193763471,52619.70420885199,0.4581248242090815,0.55,44.99999999999999
4,6639.059515692571,610.6225236390965,2252.486630751737,595.0959684084856,4697.378630648076,52324.425018375354,0.3978481294421979,0.4,60.0
5,981.5551493331029,1498.8728183415515,8.699500202026684,614.9325006887685,3213.931218152028,50967.28976700718,0.38752916805911003,0.4,60.0
6,16472.464311329888,1261.9192683060392,2107.337401431432,595.0959684084856,3624.978004612496,62374.26197219071,0.47426194252987897,0.4,60.0
7,5120.915958011445,977.9142939487429,1436.216188817045,614.9325006887685,3090.0072389461084,63331.93629569897,0.48154360760481824,0.4,60.0
8,7176.331310364247,336.44267620049504,552.9356269563577,614.9325006887685,3849.1420461132516,65827.70010850535,0.5005201174108189,0.55,44.99999999999999
9,8615.531471072336,2992.403846487854,174.4944666538795,357.05758104509135,6958.931781536456,69945.15159683011,0.6089659902380217,0.85,15.0
10,5038.171538428519,1344.4160196466837,554.4996069261833,368.9595004132611,6860.423375327249,68543.85667223862,0.5967658458121706,1.0,0.0
11,1077.5782329837816,1623.9412363110168,3043.5493942773173,357.05758104509135,9133.810198186775,58710.95896802423,0.5111573347051984,1.0,0.0
12,2514.3371481043905,688.253323005556,146.90896399763005,368.9595004132611,5763.0555172691165,55634.62545745417,0.484373741564032,0.85,15.0
1,9169.487340015403,1746.5050420216721,1103.1329504342866,368.9595004132611,3775.9486969607747,61302.576691682916,0.533720829348875,0.55,44.99999999999999
2,861.3345438575182,942.2594450218676,2109.8406190924798,333.25374230875195,4634.237189445475,56028.8391297156,0.48780589824413745,0.55,44.99999999999999
3,654.0480719510768,2145.9496236604755,2200.0195673116614,368.9595004132611,3628.9465846237213,52630.9111729785,0.458222395804125,0.55,44.99999999999999
4,4702.831422057814,1143.200989695586,-2.810550652066013,595.0959684084856,3018.0661055604414,54866.59206141503,0.4171774656450851,0.4,60.0
5,5289.441431965983,2157.106809935256,413.7321770664057,614.9325006887685,3330.9371980575,57953.5384275036,0.4406490248070908,0.4,60.0
6,14972.321828113016,1101.9960255307378,1123.315781848978,595.0959684084856,2519.551960095239,69789.89257079465,0.5306465996236323,0.4,60.0
